id,venue_name,venue_id,venue_url,venue_img,venue_email,venue_phone,venue_website,city_name,country_name,country_geo_id,city_geo_id,venue_street_address,venue_locality,region_name,venue_postal_code,venue_cost,venue_rating,venue_review_count,status,venue_tcreate,venue_long,venue_lat,venue_tmodified
90490,Escape,15560969,/Attraction_Review-g189894-d15560969-Reviews-Escape-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/8b/3c/7c/getlstd-property-photo.jpg,,+46 31 770 00 01,http://www.escapegbg.se,Billdal,Sweden,189806,7734292,http://www.escapegbg.se,Gothenburg,Vastra Gotaland County,411 14,,5.0,6,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90491,The Alley Escape Rooms,12941692,/Attraction_Review-g189839-d12941692-Reviews-The_Alley_Escape_Rooms-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/d0/7c/b9/getlstd-property-photo.jpg,,+46 72 022 24 99,http://www.thealley.se,Limhamn,Sweden,189806,15297075,http://www.thealley.se,Malmo,Skane County,211 45,,5.0,140,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90492,Fox in a box Escape Room,14548077,/Attraction_Review-g189839-d14548077-Reviews-Fox_in_a_box_Escape_Room-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/17/29/b4/c5/prison-break.jpg,,+46 73 704 57 63,http://www.foxinaboxmalmo.com,Limhamn,Sweden,189806,15297075,http://www.foxinaboxmalmo.com,Malmo,Skane County,21135,,5.0,119,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90493,Sherlocked,7245669,/Attraction_Review-g189839-d7245669-Reviews-Sherlocked-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/af/9a/d1/sherlocked-irl-afk-wtf.jpg,,+46 40 651 21 00,http://www.sherlocked.se,Limhamn,Sweden,189806,15297075,http://www.sherlocked.se,Malmo,Skane County,211 25,,5.0,129,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90494,Utmaningarnas Hus,7195524,/Attraction_Review-g189839-d7195524-Reviews-Utmaningarnas_Hus-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/c9/c4/c0/lets-get-the-party-started.jpg,,+46 40 51 01 75,http://www.utmaningarnashus.se,Limhamn,Sweden,189806,15297075,http://www.utmaningarnashus.se,Malmo,Skane County,216 18,,4.5,34,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90495,The Gatsby Maze Escape Room,13010653,/Attraction_Review-g189839-d13010653-Reviews-The_Gatsby_Maze_Escape_Room-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/11/27/53/6f/the-entrance-to-the-gatsby.jpg,,,http://www.gatsbymaze.com,Limhamn,Sweden,189806,15297075,http://www.gatsbymaze.com,Malmo,Skane County,214 30,,5.0,32,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90496,Outdoor Escape Games,14772111,/Attraction_Review-g189839-d14772111-Reviews-Outdoor_Escape_Games-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/14/2d/fc/49/find-the-locations-around.jpg,,,http://outdoorescapegame.com,Limhamn,Sweden,189806,15297075,http://outdoorescapegame.com,Malmo,Skane County,214 21,,5.0,3,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90497,Questrooms Malmo Escape Rooms,12448204,/Attraction_Review-g189839-d12448204-Reviews-Questrooms_Malmo_Escape_Rooms-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/97/19/48/hur-kanns-det-med-handbojor.jpg,,+46 76 195 32 37,http://malmo.questrooms.com/,Limhamn,Sweden,189806,15297075,http://malmo.questrooms.com/,Malmo,Skane County,211 30,,5.0,43,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90498,Escape House Gothenburg,8064756,/Attraction_Review-g189894-d8064756-Reviews-Escape_House_Gothenburg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/ef/d7/64/escape-house-goteborg.jpg,,+46 31 388 00 60,http://www.escapehouse.se,Varekil,Sweden,189806,3225528,http://www.escapehouse.se,Gothenburg,Vastra Gotaland County,414 57,,4.5,152,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90499,Gothenburg Escape Game,7845382,/Attraction_Review-g189894-d7845382-Reviews-Gothenburg_Escape_Game-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/12/c5/31/gothenburg-escape-game.jpg,,+46 31 20 40 13,http://www.gotescape.se/en/startpage,Lindome,Sweden,189806,10175624,http://www.gotescape.se/en/startpage,Gothenburg,Vastra Gotaland County,41120,,5.0,219,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90500,Escape House Gothenburg,8064756,/Attraction_Review-g189894-d8064756-Reviews-Escape_House_Gothenburg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/ef/d7/64/escape-house-goteborg.jpg,,+46 31 388 00 60,http://www.escapehouse.se,Lindome,Sweden,189806,10175624,http://www.escapehouse.se,Gothenburg,Vastra Gotaland County,414 57,,4.5,152,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90501,Prison Island Goteborg,12003218,/Attraction_Review-g1136267-d12003218-Reviews-Prison_Island_Goteborg-Molndal_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/11/99/17/1e/20171226-115327-largejpg.jpg,,+46 31 797 19 99,http://www.prisonisland.nu,Lindome,Sweden,189806,10175624,http://www.prisonisland.nu,Molndal,Vastra Gotaland County,431 67,,4.0,12,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90502,The Room,13001343,/Attraction_Review-g189894-d13001343-Reviews-The_Room-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/11/86/12/09/the-room-organises-exciting.jpg,,+46 31 14 99 39,http://www.theroomescape.se,Lindome,Sweden,189806,10175624,http://www.theroomescape.se,Gothenburg,Vastra Gotaland County,417 01,,5.0,21,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90503,Escape,15560969,/Attraction_Review-g189894-d15560969-Reviews-Escape-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/8b/3c/7c/getlstd-property-photo.jpg,,+46 31 770 00 01,http://www.escapegbg.se,Lindome,Sweden,189806,10175624,http://www.escapegbg.se,Gothenburg,Vastra Gotaland County,411 14,,5.0,6,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90504,Escape Quest,14922022,/Attraction_Review-g189894-d14922022-Reviews-Escape_Quest-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/dd/7f/a8/front.jpg,,+46 70 986 52 75,http://www.escapequest.se,Lindome,Sweden,189806,10175624,http://www.escapequest.se,Gothenburg,Vastra Gotaland County,417 05,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90505,Room Escape GBG,8560777,/Attraction_Review-g189894-d8560777-Reviews-Room_Escape_GBG-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/cd/f9/36/room-escape-gbg.jpg,,+46 73 554 72 45,http://www.roomescapegbg.se,Lindome,Sweden,189806,10175624,http://www.roomescapegbg.se,Gothenburg,Vastra Gotaland County,422 43,,2.0,21,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90506,Inlast,7367184,/Attraction_Review-g189849-d7367184-Reviews-Inlast-Vaxjo_Kronoberg_County.html,https://media-cdn.tripadvisor.com/media/photo-s/15/33/d0/38/var-lounge.jpg,,+46 70 736 08 59,http://www.escapegamevaxjo.se/,Lenhovda,Sweden,189806,7134375,http://www.escapegamevaxjo.se/,Vaxjo,Kronoberg County,352 33,,5.0,84,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90507,Breakout Sweden,11435858,/Attraction_Review-g189836-d11435858-Reviews-Breakout_Sweden-Helsingborg_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0d/ff/a7/d8/spannande-och-klurigt.jpg,,+46 42 303 65 76,http://breakoutsweden.se/sv/,Strovelstorp,Sweden,189806,4758250,http://breakoutsweden.se/sv/,,Skane County,252 67,,5.0,12,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90508,Prison Island,14930958,/Attraction_Review-g189836-d14930958-Reviews-Prison_Island-Helsingborg_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/13/e5/c8/fb/20180728-151203-largejpg.jpg,,+46 42 21 85 20,http://www.prisonisland.se,Strovelstorp,Sweden,189806,4758250,http://www.prisonisland.se,,Skane County,,,4.5,4,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90509,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Sollentuna,Sweden,189806,1057696,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90510,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Sollentuna,Sweden,189806,1057696,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90511,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Sollentuna,Sweden,189806,1057696,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90512,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Sollentuna,Sweden,189806,1057696,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90513,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Sollentuna,Sweden,189806,1057696,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90514,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Sollentuna,Sweden,189806,1057696,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90515,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Sollentuna,Sweden,189806,1057696,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90516,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Sollentuna,Sweden,189806,1057696,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90517,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Sollentuna,Sweden,189806,1057696,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90518,Sherlocked,7245669,/Attraction_Review-g189839-d7245669-Reviews-Sherlocked-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/af/9a/d1/sherlocked-irl-afk-wtf.jpg,,+46 40 651 21 00,http://www.sherlocked.se,Lomma,Sweden,189806,1898350,http://www.sherlocked.se,Malmo,Skane County,211 25,,5.0,129,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90519,Fox in a box Escape Room,14548077,/Attraction_Review-g189839-d14548077-Reviews-Fox_in_a_box_Escape_Room-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/17/29/b4/c5/prison-break.jpg,,+46 73 704 57 63,http://www.foxinaboxmalmo.com,Lomma,Sweden,189806,1898350,http://www.foxinaboxmalmo.com,Malmo,Skane County,21135,,5.0,119,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90520,The Alley Escape Rooms,12941692,/Attraction_Review-g189839-d12941692-Reviews-The_Alley_Escape_Rooms-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/d0/7c/b9/getlstd-property-photo.jpg,,+46 72 022 24 99,http://www.thealley.se,Lomma,Sweden,189806,1898350,http://www.thealley.se,Malmo,Skane County,211 45,,5.0,140,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90521,The Gatsby Maze Escape Room,13010653,/Attraction_Review-g189839-d13010653-Reviews-The_Gatsby_Maze_Escape_Room-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/11/27/53/6f/the-entrance-to-the-gatsby.jpg,,,http://www.gatsbymaze.com,Lomma,Sweden,189806,1898350,http://www.gatsbymaze.com,Malmo,Skane County,214 30,,5.0,32,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90522,Questrooms Malmo Escape Rooms,12448204,/Attraction_Review-g189839-d12448204-Reviews-Questrooms_Malmo_Escape_Rooms-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/97/19/48/hur-kanns-det-med-handbojor.jpg,,+46 76 195 32 37,http://malmo.questrooms.com/,Lomma,Sweden,189806,1898350,http://malmo.questrooms.com/,Malmo,Skane County,211 30,,5.0,43,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90523,Escape House Lund,12646823,/Attraction_Review-g189838-d12646823-Reviews-Escape_House_Lund-Lund_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/b8/e0/8a/anta-schackmastarens.jpg,,+46 46 14 95 00,http://www.escapehouse.se/lund,Lomma,Sweden,189806,1898350,http://www.escapehouse.se/lund,Lund,Skane County,222 22,,4.5,26,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90524,Utmaningarnas Hus,7195524,/Attraction_Review-g189839-d7195524-Reviews-Utmaningarnas_Hus-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/c9/c4/c0/lets-get-the-party-started.jpg,,+46 40 51 01 75,http://www.utmaningarnashus.se,Lomma,Sweden,189806,1898350,http://www.utmaningarnashus.se,Malmo,Skane County,216 18,,4.5,34,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90525,Outdoor Escape Games,14772111,/Attraction_Review-g189839-d14772111-Reviews-Outdoor_Escape_Games-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/14/2d/fc/49/find-the-locations-around.jpg,,,http://outdoorescapegame.com,Lomma,Sweden,189806,1898350,http://outdoorescapegame.com,Malmo,Skane County,214 21,,5.0,3,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90526,Gothenburg Escape Game,7845382,/Attraction_Review-g189894-d7845382-Reviews-Gothenburg_Escape_Game-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/12/c5/31/gothenburg-escape-game.jpg,,+46 31 20 40 13,http://www.gotescape.se/en/startpage,Savedalen,Sweden,189806,7134380,http://www.gotescape.se/en/startpage,Gothenburg,Vastra Gotaland County,41120,,5.0,219,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90527,Escape House Gothenburg,8064756,/Attraction_Review-g189894-d8064756-Reviews-Escape_House_Gothenburg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/ef/d7/64/escape-house-goteborg.jpg,,+46 31 388 00 60,http://www.escapehouse.se,Savedalen,Sweden,189806,7134380,http://www.escapehouse.se,Gothenburg,Vastra Gotaland County,414 57,,4.5,152,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90528,The Room,13001343,/Attraction_Review-g189894-d13001343-Reviews-The_Room-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/11/86/12/09/the-room-organises-exciting.jpg,,+46 31 14 99 39,http://www.theroomescape.se,Savedalen,Sweden,189806,7134380,http://www.theroomescape.se,Gothenburg,Vastra Gotaland County,417 01,,5.0,21,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90529,Escape,15560969,/Attraction_Review-g189894-d15560969-Reviews-Escape-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/8b/3c/7c/getlstd-property-photo.jpg,,+46 31 770 00 01,http://www.escapegbg.se,Savedalen,Sweden,189806,7134380,http://www.escapegbg.se,Gothenburg,Vastra Gotaland County,411 14,,5.0,6,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90530,Prison Island Goteborg,12003218,/Attraction_Review-g1136267-d12003218-Reviews-Prison_Island_Goteborg-Molndal_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/11/99/17/1e/20171226-115327-largejpg.jpg,,+46 31 797 19 99,http://www.prisonisland.nu,Savedalen,Sweden,189806,7134380,http://www.prisonisland.nu,Molndal,Vastra Gotaland County,431 67,,4.0,12,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90531,Escape Quest,14922022,/Attraction_Review-g189894-d14922022-Reviews-Escape_Quest-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/dd/7f/a8/front.jpg,,+46 70 986 52 75,http://www.escapequest.se,Savedalen,Sweden,189806,7134380,http://www.escapequest.se,Gothenburg,Vastra Gotaland County,417 05,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90532,Room Escape GBG,8560777,/Attraction_Review-g189894-d8560777-Reviews-Room_Escape_GBG-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/cd/f9/36/room-escape-gbg.jpg,,+46 73 554 72 45,http://www.roomescapegbg.se,Savedalen,Sweden,189806,7134380,http://www.roomescapegbg.se,Gothenburg,Vastra Gotaland County,422 43,,2.0,21,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90533,Escape House Jonkoping,12952601,/Attraction_Review-g189847-d12952601-Reviews-Escape_House_Jonkoping-Jonkoping_Jonkoping_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/dc/49/ee/getlstd-property-photo.jpg,,+46 36 12 35 00,http://www.escapehouse.se/jonkoping,Jonkoping,Sweden,189806,189847,http://www.escapehouse.se/jonkoping,Jonkoping,Jonkoping County,553 21,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90534,Prison Island Huskvarna,12449261,/Attraction_Review-g226899-d12449261-Reviews-Prison_Island_Huskvarna-Huskvarna_Jonkoping_County.html,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,+46 36 770 19 50,http://prisonisland.se/en/huskvarna/,Jonkoping,Sweden,189806,189847,http://prisonisland.se/en/huskvarna/,Huskvarna,Jonkoping County,561 31,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90535,Escape House Jonkoping,12952601,/Attraction_Review-g189847-d12952601-Reviews-Escape_House_Jonkoping-Jonkoping_Jonkoping_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/dc/49/ee/getlstd-property-photo.jpg,,+46 36 12 35 00,http://www.escapehouse.se/jonkoping,Taberg,Sweden,189806,12455700,http://www.escapehouse.se/jonkoping,Jonkoping,Jonkoping County,553 21,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90536,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Skarholmen,Sweden,189806,12461545,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90537,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Skarholmen,Sweden,189806,12461545,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90538,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Skarholmen,Sweden,189806,12461545,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90539,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Skarholmen,Sweden,189806,12461545,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90540,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Skarholmen,Sweden,189806,12461545,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90541,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Skarholmen,Sweden,189806,12461545,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
